tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
22_60,0.9090051,6.5400686,1.5070455,11.079461,deciduous,dense,2678.812255859375
22_61,0.90863687,9.745604,4.6372633,11.384348,deciduous,dense,3991.79931640625
22_62,0.9232056,3.1019578,0.0,8.148246,mixed,dense,1270.5619049072266
22_63,0.94473827,0.1259177,0.0,1.0879831,coniferous,sparse,10.315177917480469
22_64,0.9368006,0.0739933,0.0,0.88134646,mixed,urban,0.2424612617492675
22_65,0.92258,0.43624678,0.0,1.7955103,mixed,urban,1.429493408203125
22_66,0.91865337,0.020563338,0.0,0.9776494,mixed,urban,0.067381944656372
22_67,0.92839086,1.1826416,0.0,3.430197,coniferous,dense,484.4100189208984
22_68,0.9200563,5.511386,1.7513216,7.8013315,coniferous,dense,2257.4636840820312
22_69,0.92374414,6.047666,3.2229657,8.018693,coniferous,dense,2477.1240234375
22_70,0.42278272,2.8194659,0.0,8.456505,coniferous,dense,1154.8532104492188
23_0,0.66514677,5.0620785,0.0,7.5234065,deciduous,dense,2073.427276611328
23_1,0.89652765,5.7291527,3.3869536,7.351874,deciduous,dense,2346.660919189453
23_2,0.8938677,3.7541165,2.634478,5.898223,deciduous,dense,1537.6861572265625
23_3,0.89345986,5.247991,3.2284677,9.149264,deciduous,dense,2149.577178955078
23_4,0.89461684,6.5470304,4.314885,9.227025,deciduous,dense,2681.663818359375
23_5,0.89353335,6.8869715,5.694488,8.250153,deciduous,dense,2820.903625488281
23_6,0.8949364,8.969435,6.954972,10.733777,deciduous,dense,3673.880615234375
23_7,0.89299536,7.954981,3.477927,10.770436,deciduous,dense,3258.360290527344
23_8,0.89466524,3.4130688,2.1604607,7.7908807,deciduous,dense,1397.9930114746094
23_9,0.8982343,4.9946947,3.0408263,6.486419,deciduous,dense,2045.8270263671875
23_10,0.89470714,5.9449425,4.1584215,7.0868893,deciduous,dense,2435.048370361328
23_11,0.8950866,5.69253,4.1009307,8.615737,deciduous,dense,2331.6603088378906
23_12,0.89731055,8.72536,6.173355,11.73244,deciduous,dense,3573.907470703125
23_13,0.89834166,6.5379066,5.351644,8.3386135,deciduous,dense,2677.9266357421875
23_14,0.9034898,7.914363,6.4864087,9.561027,deciduous,dense,3241.723022460937
23_15,0.90506065,8.58857,7.348231,9.596516,deciduous,dense,3517.8781127929688
23_16,0.9106791,8.322307,6.209467,10.393989,deciduous,dense,3408.8168334960938
23_17,0.9002451,5.7165103,2.766582,10.447771,deciduous,dense,2341.4825439453125
23_18,0.8977784,5.615986,3.6776712,6.819749,deciduous,dense,2300.3077697753906
23_19,0.9010607,4.2787657,2.4213734,6.447594,deciduous,dense,1752.5823974609375
23_20,0.9114977,2.7310011,1.6083132,5.0483465,coniferous,dense,1118.6180877685547
23_21,0.9108656,4.5759115,2.351743,6.1926165,mixed,dense,1874.293365478516
23_22,0.91065097,6.2560415,4.341581,7.636703,deciduous,dense,2562.474670410156
23_23,0.9069238,6.3796406,3.784184,8.858167,deciduous,dense,2613.100891113281
23_24,0.8991756,7.4302597,5.741374,10.721568,deciduous,dense,3043.4344482421875
23_25,0.89456767,7.0065937,5.4471817,10.951631,deciduous,dense,2869.9008178710938
23_26,0.89669675,5.3143997,3.892545,7.9804068,deciduous,dense,2176.778106689453
23_27,0.90250134,5.234228,3.2956965,6.993959,deciduous,dense,2143.939819335937
23_28,0.90264547,6.3035116,4.1080866,7.7352576,deciduous,dense,2581.918334960937
23_29,0.89530754,5.0457897,2.577838,7.7372665,deciduous,dense,2066.7555236816406
23_30,0.8986218,6.993945,4.1673903,8.249414,deciduous,dense,2864.7198486328125
23_31,0.9096526,6.6964903,4.151063,8.608859,deciduous,dense,2742.8823852539062
23_32,0.90766513,6.9402313,4.722767,8.767257,deciduous,dense,2842.718811035156
23_33,0.9036558,6.74996,4.2972507,8.7194605,deciduous,dense,2764.7836303710938
23_34,0.90759075,5.4603825,2.0283144,8.9168,mixed,dense,2236.572723388672
23_35,0.90163374,3.2887404,1.3327419,6.682149,coniferous,dense,1347.0680236816406
23_36,0.91113317,4.5025797,1.8747208,9.83842,mixed,dense,1844.256591796875
23_37,0.9071262,7.666294,3.6552627,10.134796,mixed,dense,3140.1141357421875
23_38,0.9047434,7.2219896,3.9948695,9.301521,mixed,dense,2958.1268310546875
