tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
13_55,0.21688789,15.420072,9.5772085,22.307367,mixed,dense,25000.0
13_56,0.21877027,13.723584,5.0995846,20.297102,deciduous,dense,25000.0
13_57,0.1944735,5.5889425,3.3990327e-05,17.632519,deciduous,dense,25000.0
13_58,0.2057792,4.495691,0.0,11.544049,deciduous,dense,25000.0
13_59,0.18268977,1.0685643,0.0,9.06295,deciduous,dense,25000.0
13_60,0.13411368,19.417763,0.0,32.936707,deciduous,dense,25000.0
13_61,0.041874614,34.34736,16.359858,46.56563,deciduous,urban,200.0
14_0,0.13301548,0.47060966,0.0,7.5287385,deciduous,urban,200.0
14_1,0.19869404,0.7110395,0.0,7.512538,deciduous,dense,25000.0
14_2,0.2605817,0.37256995,0.0,3.8003283,mixed,urban,200.0
14_3,0.25621617,0.13079745,0.0,2.7686102,mixed,dense,25000.0
14_4,0.15757066,0.001588346,0.0,0.5130215,deciduous,urban,200.0
14_5,0.12418863,0.100024916,0.0,1.3982291,deciduous,sparse,5000.0
14_6,0.13386711,0.0126011865,0.0,0.8191153,deciduous,urban,200.0
14_7,0.18031476,0.5986305,0.0,3.4217126,deciduous,dense,25000.0
14_8,0.20315857,1.3209382,0.0,7.3298416,deciduous,urban,200.0
14_9,0.31313583,9.658067,2.1860054,17.513092,mixed,dense,25000.0
14_10,0.3404323,14.002353,7.899878,17.844568,mixed,dense,25000.0
14_11,0.29442552,9.593346,5.5841956,14.817422,mixed,dense,25000.0
14_12,0.2820543,6.1969585,0.0,12.988598,deciduous,dense,25000.0
14_13,0.1679557,0.030486856,0.0,3.1096778,deciduous,urban,200.0
14_14,0.11468805,0.07902836,0.0,1.2762704,deciduous,sparse,5000.0
14_15,0.144988,0.18338941,0.0,3.6500857,deciduous,sparse,5000.0
14_16,0.26707372,3.0137427,0.0,10.143168,deciduous,dense,25000.0
14_17,0.31759843,5.8606753,0.85017097,11.587892,mixed,urban,200.0
14_18,0.2892785,1.9702094,0.0,7.4889336,mixed,dense,25000.0
14_19,0.22959748,0.14358017,0.0,2.4290888,deciduous,urban,200.0
14_20,0.2135404,0.9511745,0.0,3.1322794,deciduous,urban,200.0
14_21,0.28434223,0.4630541,0.0,4.4200215,deciduous,urban,200.0
