tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
74_79,0.8985019,8.270959,6.6485763,10.102258,deciduous,dense,2067.739702761173
74_80,0.9011096,9.494286,7.0935345,10.998,deciduous,dense,2373.571321368217
74_81,0.8980629,7.698508,3.646385,9.947769,deciduous,dense,1924.626901745796
74_82,0.89820206,6.974431,1.6441592,12.176966,deciduous,dense,1743.6077818274498
74_83,0.8966536,4.6561913,1.3463038,13.655202,deciduous,dense,1164.0477925539017
74_84,0.8986136,12.757836,4.444045,17.015821,deciduous,dense,3189.4590705633163
74_85,0.9029359,11.914738,10.086069,14.78469,deciduous,dense,2978.6843806505203
74_86,0.9076449,7.750892,0.13514566,12.710154,deciduous,dense,1937.722973525524
74_87,0.9140082,2.9994686,0.0,8.555273,mixed,dense,749.8671300709248
74_88,0.91249716,2.9741092,0.0,7.4071817,mixed,dense,743.5272913426161
74_89,0.9152647,3.1638188,0.0,7.462781,mixed,dense,790.9547537565231
74_90,0.51926076,0.47787556,0.0,3.9359932,coniferous,urban,0.9557511657476424
75_0,0.7112362,5.931955,3.5262353,7.902073,deciduous,dense,1482.9887077212334
75_1,0.89401805,7.623398,5.7129354,8.775313,deciduous,dense,1905.849389731884
75_2,0.89243066,8.450016,7.2473865,9.324753,deciduous,dense,2112.504094839096
75_3,0.89190996,8.460999,7.2091055,10.141072,deciduous,dense,2115.2496337890625
75_4,0.8971627,9.189835,7.793031,10.821434,deciduous,dense,2297.4586114287376
75_5,0.8953539,6.1143947,4.617641,10.83224,deciduous,dense,1528.5986475646496
75_6,0.894778,6.7783947,4.837487,8.763483,deciduous,dense,1694.5986077189443
75_7,0.8935128,5.51159,4.156758,8.51715,deciduous,dense,1377.897523343563
75_8,0.8941713,3.8768902,2.060672,5.045608,deciduous,dense,969.2225605249404
75_9,0.8914162,3.8650813,1.6885314,7.5705733,deciduous,dense,966.2703610956668
75_10,0.8934249,5.83389,2.7039254,7.7274637,deciduous,dense,1458.472479134798
75_11,0.89135027,7.9079046,5.449669,9.67553,deciduous,dense,1976.9761711359024
75_12,0.8883872,4.9955616,1.8015449,8.187489,deciduous,dense,1248.8904409110546
75_13,0.8939224,1.2281562,0.0,3.530739,deciduous,dense,307.0390550419688
75_14,0.90003514,1.9575571,0.00031275244,4.943809,deciduous,dense,489.3892910331488
75_15,0.89686424,4.0053725,2.5828023,6.260762,deciduous,dense,1001.3431310653688
75_16,0.8954295,3.1181743,1.784298,6.194107,deciduous,dense,779.5435842126608
75_17,0.89342356,4.776733,2.9423006,5.8624854,deciduous,dense,1194.183249026537
75_18,0.89432454,3.9563422,2.6617384,6.670922,deciduous,dense,989.085528999567
